comment_id,video_title,author,comment,date,sentiment
UgzgwB5ln7Eu7I2EWIF4AaABAg,Andor | Official Trailer | Disney+,Vincent Valentine,all siege mode ground war in act law one photo necessary two if most if rooof of home person is able to fly out of home,2023-03-07,negative
UgwQgyijTEhYbA0GYYd4AaABAg,Star Wars Eclipse – Official Cinematic Reveal Trailer,JXJohnson,who else saw this on their timeline and thought it wa a new trailer,2023-04-15,neutral
UgzIrLiES6o5UbBzSpl4AaABAg,Obi-Wan Kenobi | Official Trailer | Disney+,Cricketer 1,haven't watched this series yet the prequels imo were great but it seems like it doesn't have the same feel to it if you see what i mean,2023-03-20,positive
UgwbSZltGvRLOS0Y1uZ4AaABAg,Star Wars: The Force Awakens Trailer (Official),A Muktadir,no i meant the another guygalatic rule is done by usguysthnkx guy see rule and orderkindly donn't take it heart if i said something wrong,2023-03-23,negative
UgxCB8t6dLDaG2JFqGZ4AaABAg,Rogue One: A Star Wars Story Trailer (Official),Antoo,it's been year and i still love this movie just a much a the first time that i've seen it,2022-12-16,positive
UgzKQDYtOxtEeK8kytx4AaABAg,Star Wars: The Rise of Skywalker | Final Trailer,M64bros,all right i know some people will disagree with me on this but that's totally fine i absolutely enjoyed this film i mean sure and yes it doe have a lot of flaw and problem but in the end it wasn't really that terrible however to be honest the real reason i loved it is because they didn't kill off rd and cpo they are the real skywalkers,2023-01-13,positive
UgxuJXaUkqBTREx0jtZ4AaABAg,Star Wars Episode I: The Phantom Menace - Trailer,Stud Clone,this is an epic movie george making it real/my dream real im fan since i wa i think i grow up with it it so cool,2022-10-07,positive
Ugz9enhOtgMVd6eJ_aV4AaABAg,Star Wars Episode III: Revenge of the Sith - Trailer,Alex Duper,i remember i used to watch this every day after coming home from school i wa so hyped for this a a kid,2023-01-19,neutral
UgyGDTrhp_KCOsTiVxB4AaABAg,Star Wars Episode I: The Phantom Menace - Trailer,Kal,watching the prequels rn so excited fir kenobi man i miss watching the movie with my dad,2022-05-26,positive
UgyR6CMiTU6JRtSjExx4AaABAg,Obi-Wan Kenobi | Official Trailer | Disney+,Fulcrum,i still get hyped because of this trailer sadly i haven't really loved the show it actually dissapointed me if only we could've gotten what the trailer were offering u a true hayden/ewan phenomenal,2022-10-06,negative
UgzQHC6o675wEpirTPh4AaABAg,Andor | Official Trailer | Disney+,str1xt,by far the closest thing to star war that ha come out yet genuinely impressed with the first three show bravo,2022-10-01,positive
Ugzusky2-8BsUk_eSph4AaABAg,Star Wars Episode I: The Phantom Menace - Trailer,Battle Born,gonna start my rewatch of the entire franchise soon in chronological order starting with this one,2023-03-24,neutral
UgypdcPh1bxjMfRHseZ4AaABAg,Star Wars Episode III: Revenge of the Sith - Trailer,TotallyTyler ,even movie trailer were better back then nowadays it just fading cut humor quip and the same music feel,2023-04-22,positive
UgzES8xzEPYAZJ8PWRB4AaABAg,Ahsoka | Teaser Trailer | Disney+,Ayush Srivastava,if thrawn survived this ezra had survived too so that he mean by saying trust me sabine wow it wa teasr to asoka and ezra return excited to see rebel back together including zeeb and ezera missing kanan,2023-04-23,positive
UgzppvJonwrYhCRdvF94AaABAg,Ahsoka | Teaser Trailer | Disney+,A Marvelous Life,for everyone who hasn't seen rebel yet go and watch right now,2023-04-23,positive
UgzcRhDzlrYNEiMOXax4AaABAg,Andor | Official Trailer | Disney+,Noah Hawver,they need to give this production team complete control over everything star war,2023-01-23,negative
Ugza3hKIz1S93fKvYpN4AaABAg,Star Wars Episode III: Revenge of the Sith - Trailer,Ikelos,people are complaining that this is a summary of the movie but this is still one of the best trailer ever made,2022-12-29,positive
Ugxfpt2jMuw_R7CdnXd4AaABAg,Star Wars Episode I: The Phantom Menace - Trailer,FOOM1011,the prequels were way better than the sequel trilogy those movie are terrible,2022-06-05,negative
UgyW3wypNwPqiXqkAhZ4AaABAg,Star Wars: The Force Awakens Trailer (Official),Jordan Draper,finn should have been the jedi rey should have turned evil ben should have turned good (he did) and lived to continue the skywalker legacy,2023-03-30,negative
Ugyrbo5rUcA262ldKwV4AaABAg,The Book of Boba Fett | Official Trailer | Disney+,CLAP HARDER,every kid that ha watched this probably loved it thanks genuinely,2022-05-21,positive
Ugx-ZJFpHeIxiiGnUPB4AaABAg,Andor | Official Trailer | Disney+,Fidanza,for someone who's lost interest in star war after the clone war movie i gotta say this show ha really gotten me back on i hated the direction and feel that star war had taken once disney had purchased the franchise but now with this show i finally can say i stand corrected i think i can speak for alot of u when i say we want more of this serious/adult tone to the show to come in the future,2023-04-11,negative
UgxLvPxsdLDQgF-qow54AaABAg,Obi-Wan Kenobi | Official Trailer | Disney+,Chadd Howard,i want you to know that i appreciate your help withall of this,2022-12-30,positive
UgxUt1-BT_GWCfTz4W14AaABAg,Ahsoka | Teaser Trailer | Disney+,SteelGnat 7438,i would be fun if thrawn and erza ended up warping so far from the known galaxy since the whale must be ablw to travel way farther then ship can ended up with in the unknown region where ashoka wilk fined trace of ezra and the story will go their is an entire world unknown to the majority of all the republic and nation of the central system where thrawn home work is also from the last few year thrawn and ezra have been fighting the grysk hegemony for the last few year sinxe rebel but they are fighting the grysk their own way ezra inspired others to join him in making the a resistance like guerilla force against grysk a well a thrawn who returned to his home planet in the unknown region eith help wirh some of the empire secret council with his knowledge ha built a new army to wage war on both the grysk and the new republic that why the first order ha archive of the most of the unknown region because it remaining data from the grysk while also with ezra learning origin of the jedi and sith who came from the unknown region that why luke wa their he wa called to the force for the final way battle and explore more of the unknown region with the force so that why when he exiled himself he wa able to navigate the unknown region to hide yet the new republic and first order could not known where he is,2023-04-24,positive
UgxCvE6Zra7iaok31Dd4AaABAg,Star Wars Episode I: The Phantom Menace - Trailer,Jason Leal,this brings me back to downloading this trailer on a irc chat room the anticipation wa crazy,2022-11-15,negative
Ugy25XFUrTMubUo-jnN4AaABAg,Star Wars: The Rise of Skywalker | Final Trailer,Capstone Project Selection Process,this sequal would have been fine if at the end anakin appeared the music start and defeat palpatine to end this cycle,2023-03-28,negative
UgxI8Pb5Gq_xeQP9wL94AaABAg,Rogue One: A Star Wars Story Trailer (Official),pascal.h,i watched this for the first time after the andor series and it is a joy to explain how great the of them go together hope this can keep up,2023-01-18,positive
Ugw67TmSSB6FwkaTxal4AaABAg,Andor | Official Trailer | Disney+,Satguy,i don't know how i feel about this show because the audio is so low on episode it's virtually impossible to hear it i have no other problem on any other show that disney's put out except this one why disney,2022-10-04,negative
Ugw4bUwwveh4I0ZANB14AaABAg,Ahsoka | Teaser Trailer | Disney+,Jamesthestupi,fan of the novel do you think the man with the red lightsaber is cbaoth or however it spelled,2023-04-25,positive
UgwOXKHi3WBymEAYGGR4AaABAg,Star Wars Episode III: Revenge of the Sith - Trailer,David Sharp,too many spoiler i feel bad to whoever watched this when it first released,2023-03-31,negative
UgzWM9ty2cR2uoC9c0J4AaABAg,Ahsoka | Teaser Trailer | Disney+,Nerkou,im so glad i gave rebel show a chance it wa not that good cuz it wa not rly aimed for adult but still i enjoyed some good moment and now it paid off,2023-04-22,positive
UgxNvvg1n6g0oC9R0Lh4AaABAg,Star Wars Episode III: Revenge of the Sith - Trailer,User Name,ah the early s back when every movie trailer pretty much spoiled the entire movie,2023-01-05,positive
UgxH2tYnPKR3ywfLoUJ4AaABAg,Andor | Official Trailer | Disney+,Triton Tek,the character wa already uninteresting in the movie why they chose this character is also a mystery to me,2022-09-24,neutral
Ugym1mx7vSJ3_0H4xsZ4AaABAg,Star Wars Episode I: The Phantom Menace - Trailer,Pokistarnik,hand down best trailer for best episode for the best trilogy for the best film oat,2022-07-18,positive
Ugz7D3Z1AK1_Mzlje0N4AaABAg,Andor | Official Trailer | Disney+,Tesla-7,one of the greatest bit of star war medium in year do more like that,2023-01-13,positive
UgxBzaN7KV-DkY5VGkR4AaABAg,The Book of Boba Fett | Official Trailer | Disney+,Ebanks Studios,the pacing wa off and it lost track of boba halfway through but i still enjoyed every minute of it,2023-03-18,positive
UgwwRZcWIZiJHZCJwJ54AaABAg,The Book of Boba Fett | Official Trailer | Disney+,John Tan,they chose the wrong guy or poor script to play a fett isn't fett suppose to feel close to invincible he just felt like an ordinary old man acting a mafia bos,2022-06-01,positive
Ugy0LJ7AaUb4SmKlfNl4AaABAg,Andor | Official Trailer | Disney+,queen bee,so now i know where they cast of got went they're here on this show,2022-10-24,neutral
Ugw-NtQFVTo5lCX9aMN4AaABAg,Ahsoka | Teaser Trailer | Disney+,Huginn Hjartarson,i wonder if mando will make some guest appearance in these series like he did in the book of boba fett,2023-04-23,positive
UgyWRW2WDTb18850lAd4AaABAg,Ahsoka | Teaser Trailer | Disney+,Eric Lucero,is this connected to the clone war series thats the only star war content ive seen i wanna see this since ashoka is my favorite character im just not sure if ill understand it or even they're even conected i do know the basic story of the prequels and orginals just not on anything made after that,2023-04-26,negative
UgxAB-MuIDRhDKmQJwt4AaABAg,Star Wars: The Rise of Skywalker | Final Trailer,Luke Thompson,that moment when the trailer is better than the entire sequel,2023-04-09,positive
UgwZzBteZP-fnZ8Ww8Z4AaABAg,Ahsoka | Teaser Trailer | Disney+,The Hardcore Casual,sabine is a really bad cast also not very sure about hera let s hope the series is better than all the meme series they created so far like mandalorian obiwan and that one with the bold guy andor wa the only really decent while clone war and rebel were real masterpiece,2023-04-25,positive
Ugx9hWlGtURGCor730Z4AaABAg,Rogue One: A Star Wars Story Trailer (Official),猿,just finished binging andor s can't wait for the next season(s) where they maybe show how the team came together who would have thought a no light saber/no force star war story could be this great,2023-02-28,negative
UgwqEJa-QK3Lqz6duUt4AaABAg,Star Wars Episode I: The Phantom Menace - Trailer,USA-Roy-AL-LORDe-Prince-Orion-,they were my friend from before the unsc we created the planetary fend against our actual enemy,2022-05-17,positive
UgynRptrol20oDZ74lV4AaABAg,Andor | Official Trailer | Disney+,Arshan,war grind the humanity autocracy grind the soul this is what star war message wa about,2023-04-06,negative
Ugz2D3sfQm0NNRyPXvR4AaABAg,Star Wars Episode I: The Phantom Menace - Trailer,Natalie Portman Fan,i love the phantom menace attack of the clone and revenge of the sith so much,2022-10-23,negative
UgwBb_zmz414i2N2BcN4AaABAg,Star Wars: The Rise of Skywalker | Final Trailer,Chill Lord,yass rey rose were such queen in this movie omg best character out of the whole trilogy rose need her own disney show she's baeeeeeeee,2022-12-25,positive
Ugya4YgIGS1sgmnk4OZ4AaABAg,Obi-Wan Kenobi | Official Trailer | Disney+,Vincent Valentine,the droids ship four side become a narrow front i'am different i use the rogue one type of spacejet the autobots are my support please it is urgent speak with general grevious,2023-01-09,positive
UgwPmiXMIbxgBvbXv254AaABAg,Star Wars: The Force Awakens Trailer (Official),Ethan Ramos,rewatching this trailer like time still give me hype for this movie,2023-04-12,positive
UgxzAwzZbaw0OS5Ba9h4AaABAg,Andor | Official Trailer | Disney+,Rea Mkhize,this is the word i meant to say exhilarating exhilaratingexhilarating,2023-03-06,positive
Ugw57vYLn8GbqpcRQYt4AaABAg,Ahsoka | Teaser Trailer | Disney+,Ian Linera,the lightsaber is not even red it's got a very orange tint to it when is disney going to learn to do thing right with star war they did great with andor and the mandalorian s wa ok why do they have to mess it up,2023-04-26,neutral
Ugw0RGipGhkCN7gOcUl4AaABAg,Andor | Official Trailer | Disney+,Wayne Zheng,i must say i wa about to get disillusioned with star war after disney produced the disappointing book of bobba fett and the trash that wa kenobi andor give me faith again,2022-10-12,negative
UgxN9QpisOy0D_lUncZ4AaABAg,Andor | Official Trailer | Disney+,Rgamer,and it the best star war show and one of the best star war content,2023-01-17,positive
UgzaBaduZ07a0bdN9JB4AaABAg,The Book of Boba Fett | Official Trailer | Disney+,Jurassic World Fan 2007 #SaveUkraine,boba fett is my favorite character he way better than giant skeleton from grim adventure of knd,2022-11-05,positive
UgxF-Bm2kNDBEk36SNV4AaABAg,Star Wars Episode III: Revenge of the Sith - Trailer,robotpanda77,everyone wa lukewarm on this after the previous but once this trailer played the whole theater wa like hell yeah,2022-12-14,positive
UgwV8jZkaSF6tLLm70t4AaABAg,Star Wars: The Rise of Skywalker | Final Trailer,eSporter,what wa the best part of these movie the trailer music evidently a lot easier to produce then a coherent meaningful storyline,2023-01-11,positive
UgxoVgArNa6q6jxKFmF4AaABAg,Andor | Official Trailer | Disney+,SD R,episode finished and it feel like i am watching a real life story brilliant so far fantastic acting all round so happy,2022-09-28,positive
Ugy8T1iB6ecdUvDwYFp4AaABAg,Star Wars Episode I: The Phantom Menace - Trailer,Rich L,who is watching this in year i finished watching obi wan kenobi tv series and decided to watch episode trailer again it came to a full circle watching young leia and the battle between obi wan and vader,2022-07-07,negative
UgxvA6DYdX4EuYCk4OZ4AaABAg,Andor | Official Trailer | Disney+,Freund2300,it tell you something when you see this and think: this would interest me so much more if it wa not affiliated to star war,2023-01-20,negative
UgwVDyhdEF7FbkYIhdN4AaABAg,Star Wars Episode I: The Phantom Menace - Trailer,COOL STORY BRO,these prequels will be better than all the avatar sequel combined hand down when enough time ha passed,2023-02-01,positive
UgwOuSQGrypmf-gYgAh4AaABAg,The Book of Boba Fett | Official Trailer | Disney+,Torin,wa really hyped for this show up until they butchured boba fett's character boba fett is: ruthless cunning doesn't care what the job is a long a he get paid this version of boba fett is none of these you could even make the argument that he isn't even boba fett like how mark hamil thought of luke in the sequel trilogy a jake skywalker,2022-06-15,negative
UgyMlY56IvARwAy3QDZ4AaABAg,Star Wars Episode III: Revenge of the Sith - Trailer,John Sullivan,i actually knew from phantom menace that palpatine would become the emperor because i recognised ian mcdiarmid's name from the rotj credit and thought it wa interesting how he wa credited in the prequels a well so i quickly put two and two together that said i'm glad i didn't watch the trailer it legit ruin the movie,2023-04-25,positive
UgypOnyi9WQbk1OHPJF4AaABAg,The Book of Boba Fett | Official Trailer | Disney+,Joseph Underwood,after seeing this display of humility to a feared lawless bounty hunter i have seen enoughboba fett ha found his rightful place in history alongside another equally famous character: monsieur jar jar binks,2022-07-23,negative
Ugx6Jp0dm8-M3qfiMAx4AaABAg,Andor | Official Trailer | Disney+,Hideo Toshiba,it is so bad poorly written poorly acted and poorly made you can pay and manipulate people for rating but the number don't lie flop,2022-10-04,neutral
UgyYUGtr4C9GSa6hiVV4AaABAg,Andor | Official Trailer | Disney+,Paul,came back to cleanse my eye after that disastrous mando s episode,2023-03-02,negative
UgwRunEE4f-N5Oag2OR4AaABAg,Star Wars: The Force Awakens Trailer (Official),SebReedy,man the sequel trilogy is a masterpiece i cant wait for it to be respected like the prequels in a decade,2023-03-31,positive
Ugxrj_EegllsnHNGlXZ4AaABAg,Star Wars Episode III: Revenge of the Sith - Trailer,Aisha Mian,i still love this movie even now the best one of the entire franchise why doe the trailer show the entire movie,2023-04-25,positive
UgyFigfVvXYY-H2PfXh4AaABAg,Star Wars Episode I: The Phantom Menace - Trailer,SurferGuy,i remember when i wa year old how much they billed up and advertised the phantom menace it wa everywhere,2023-03-31,negative
UgyQuf4JGtQTbeocT3d4AaABAg,The Book of Boba Fett | Official Trailer | Disney+,Mr. Melomaniac Nextdoor,this show wa a big disappointment and a disrespect to the character of cad bane,2022-04-04,negative
UgzLNe4UbxM-yGx7LPR4AaABAg,Rogue One: A Star Wars Story Trailer (Official),Mando Gaming,who would have thought that this movie would end up bringing u the best live action star war tv show andor,2022-11-11,positive
UgySejowJ5Cg89oj6yp4AaABAg,Andor | Official Trailer | Disney+,OA,i tried so hard to like this series a i'm a massive fan of cassian from rogue one (amazing film) couldn't get passed the second episode of andor this trailer make it look really amazing so maybe i should get it a second try the mandalorian wa hard to stick with but i saw it through i couldn't do the same with this bobba fret or any of the other spin offs until they make something with more heart i'm out too much stylized b with meaningless melodrama to fill episode,2023-02-01,negative
Ugxli9gMABBKIVEdMxN4AaABAg,Star Wars Episode I: The Phantom Menace - Trailer,GreenLightMe,oddly enough this wa first trailer without a voice over since dr strangelove in,2022-12-30,neutral
UgwcG9DTEOorM-COqTZ4AaABAg,Andor | Official Trailer | Disney+,JarheadJah,one of the best show i ever seen i cannot believe this is star war with the exception of two episode maybe each one is like a mini movie i am not even joking a must watch,2023-03-10,positive
Ugww3_OyZSwsd72MrR14AaABAg,Andor | Official Trailer | Disney+,Ott One,and i'm just saying you can be like the battlefield because we can do black card you find in diverse market they'll just be attachment for your gun yeah i know it's pretty heavy slot for that huh that's what i say but you know conceptual i hate voice to text,2022-09-29,negative
UgzZQiEaPtBRbSCfl_N4AaABAg,Andor | Official Trailer | Disney+,Jixx the Courageless,it a shame season wont come out till but im sure it'll pay off in the long run,2023-03-22,positive
Ugxw-qDA3V53liKBf1J4AaABAg,Andor | Official Trailer | Disney+,Chris B,how did you guy feel about the first episode i think ep started slowlyyy but by ep thing picked up and the series is going good so far,2022-09-26,positive
UgwkWk6PqC18D00l0v54AaABAg,The Book of Boba Fett | Official Trailer | Disney+,Joseph Agar,didn't think the show wa bad but man it could have been so much better,2022-04-28,positive
Ugxdb4pv1lGJ50QYtZJ4AaABAg,Star Wars Episode III: Revenge of the Sith - Trailer,Phillip McCauley,ya'll talking about this trailer spoiling the whole movie a if we didn't already know most of what wa gonna happen,2022-12-14,neutral
Ugz6tDB2QLfMHhplzOx4AaABAg,The Book of Boba Fett | Official Trailer | Disney+,Azeem Aziz,i have been watching series like these in my home theater with the big screen and surround sound and it wa a completely different experience to watch a show like this than watching on the phone or on tv i am curious if there are people out there who are willing to rent home theater to their nearby place to truly experience a few important episode of cinematic series like this thought,2022-06-03,positive
UgznIAL7wHqK3itlsiJ4AaABAg,Andor | Official Trailer | Disney+,wv11989,this is the first disney star war content that's better than the actual trailer for once,2023-01-17,negative
UgzAXUVCZmxQMc48CjF4AaABAg,Star Wars Episode III: Revenge of the Sith - Trailer,Obi Kenobi,i wa born in i wish that i could have seen this movie in theater,2023-02-04,positive
Ugxx-TZYp_-P9-sf9ul4AaABAg,Ahsoka | Teaser Trailer | Disney+,BananaBerry,personally i don't really know ashoka that well i remember seeing only couple star war film i loved sequel trilogy tough first movie were so boring i tried to watch original movie but they were so boring mandalorian wa good but why i'm interested of this new ashoka film/series whatever this is- there is my beloved sabine she wa my favorite character in star war rebel and i liked that too maybe first star war movie were so boring cuz they had only male cast yeah sabine and ray must be my all-time favs st character i just love good female representation thats all :),2023-04-26,positive
Ugw0AeX8FqAsbBcdbCR4AaABAg,Rogue One: A Star Wars Story Trailer (Official),thebob01,the scene at look so awesome and menacing not sure why that wa cut from the theatrical release,2022-12-29,positive
UgyZJ_XCHYZvJYn4bcF4AaABAg,Ahsoka | Teaser Trailer | Disney+,Mike Chedzoy,lot of light sabre something we all wanted from the get go of disney however disney failed and ha been failing hard with every show and movie will this be any different,2023-04-26,negative
Ugy_XzSVIshM5k2oNVl4AaABAg,Andor | Official Trailer | Disney+,Kyle,disney this is the best piece of star war you have given u keep this up,2023-01-18,positive
Ugw4laWvGTDxVtnx54V4AaABAg,Star Wars Episode III: Revenge of the Sith - Trailer,The hood nigga,and people wonder why me and my freinds erased this tralier from my head before watching the movie,2023-03-17,neutral
UgxvPhDeNs5pnIztQkx4AaABAg,Star Wars: The Force Awakens Trailer (Official),morts,it promised so much and kathleen kennedy destroyed it all the biggest pile of crp in cinema history,2023-04-06,negative
Ugyk4v5C7xxnWgXztkl4AaABAg,Ahsoka | Teaser Trailer | Disney+,LP,ahsoka obi wan are at this point the mvp of the whole star war saga luke who,2023-04-23,negative
UgyE6bJ0k-zmas0PiGx4AaABAg,Andor | Official Trailer | Disney+,Teabag Anyone,only disney feminist writer could make a star war show about a rebel killer boring haha it so dull this show,2022-09-23,negative
UgzLdo56uF-i0wmbmyB4AaABAg,Andor | Official Trailer | Disney+,MECO1,people can moan about the pace all they like but this is the only star war show that i am genuinely looking forward to each week,2022-10-09,negative
Ugw2oxcszjEIH92Omcd4AaABAg,Andor | Official Trailer | Disney+,JK,overall two points--- he would never have known the guy wa there to kill him at the end him guessing that and telling leuthen in the ship wa nonsense they tried to make the blonde girl look athletic a she wa running toward the bombing site in ep but she just looked really slow like forty yard dash time fail,2022-12-28,negative
Ugym5nY11SI4_7Ad8J14AaABAg,Obi-Wan Kenobi | Official Trailer | Disney+,The Dutch Fisherman,ha a couple good scnes here and there but for the resttotall trash the next disney complete garbage letdown,2023-02-28,positive
UgzEJpCiStVr-1zsflR4AaABAg,Andor | Official Trailer | Disney+,Yautja,this series is the best stuff out of the star war's universe since return of the jedi,2023-01-14,positive
UgwjosMOfTIZ7kPxJEZ4AaABAg,Andor | Official Trailer | Disney+,Arnant Phongsatha,andor looking like he's about to start a cartel with some of the empire's most powerful men,2023-04-25,positive
UgwYqFBnR44b13QLetV4AaABAg,Andor | Official Trailer | Disney+,Remember The Future,actor mumble mumble mumble actor mumble mumble- but here's a dryer tube so you know it's space,2023-02-02,neutral
UgyKfGCJZYCUtkfjWHp4AaABAg,Star Wars Episode I: The Phantom Menace - Trailer,Brian izarnotegui,this is my favorite next to the empire strike back this movie ha the best soundtrack in the whole star war saga a masterpiece,2022-08-01,positive
UgzBG2OfyMfUdXeSktN4AaABAg,Star Wars: The Force Awakens Trailer (Official),Jarvis Cherry,despite the sequel trilogy being le than stellar i will always regard the force awakens a the only truly great disney star war movie if only disney had a plan if the rest of the trilogy had the same care that wa put into this movie we would have gotten a trilogy on par with the original trilogy,2023-04-21,positive
UgyQ91g3WR4pgtw6xHN4AaABAg,Star Wars Episode I: The Phantom Menace - Trailer,The Vicious Chicken of Bristol,most disappointing cinema experience i've ever had dreadful movie,2022-12-31,negative
UgwRi_vT833EJMgPVx94AaABAg,Andor | Official Trailer | Disney+,FalanJ,i can't stop thinking about the country i've been growing up this tv is just like what is happening here the party ignore the calling of his people and that's why everyone here need stand up and fight for themselves,2023-01-29,positive
UgxNO5-4SxWYzCgNrix4AaABAg,Andor | Official Trailer | Disney+,Synthesismike,the best star war show by so far it did everything right writing wa amazing im still shocked over how good it wa month after the show ended,2023-01-14,positive
UgzgY2JRG7rMUsg8CnF4AaABAg,Star Wars Episode III: Revenge of the Sith - Trailer,KesumaofEO,trailer got me hyped to watch the movie even if some stuff wa spoiled there wa so much more in the movie hell we barely catch a small glimpse of grivious in the background,2023-03-29,negative
Ugx8Tu-8xStt5Caje714AaABAg,Ahsoka | Teaser Trailer | Disney+,wjhd,wish they'd done heir to the empire with luke instead of giving such a great story to a character like ahsoka,2023-04-23,positive
UgwM3oAY6uNa90-A6Mp4AaABAg,Star Wars Eclipse – Official Cinematic Reveal Trailer,Dom Johnson,i think the people that make star war game should switch with the people making star war movie why are the movie so trash and the game so good why do the movie look like they are made for year old and the game for year old what the hell is going on,2023-04-18,negative
Ugzy7S5U6GWIEs4xS2l4AaABAg,Andor | Official Trailer | Disney+,Jan Welk,i gotta sayi'm thoroughly enjoying this show bad guy that are competent a protagonist that make mistake and is ruthless woman that aren't overpowered and complement the storya weird breath of fresh air,2022-09-24,positive
UgxgOwt5UgPI0yd0Klp4AaABAg,Ahsoka | Teaser Trailer | Disney+,Rodney Peterson,more excited for this than any other show disney ha had cannot wait,2023-04-24,positive
UgzCKCIyAfy94Lq7h094AaABAg,Star Wars: The Force Awakens Trailer (Official),Chris Despian,truly the only good thing to come out from the entire trilogy,2023-03-19,positive
UgzaH_D5H7uRr67I2lt4AaABAg,Star Wars Episode III: Revenge of the Sith - Trailer,Fallyn,where the original trilogy wa more of a western in space this felt alot more like a pirate movie in space the space laser portside cannon the swinging around it's almost a scifi doomer version of pirate of the carribean,2023-02-05,positive
Ugz8gqUc7xRSgkxxED94AaABAg,Andor | Official Trailer | Disney+,Alfred Waldo,this show had no right to be this good let alone a masterpiece,2023-04-08,positive
Ugzltk4czZuPZuf8TCV4AaABAg,The Book of Boba Fett | Official Trailer | Disney+,LordJurassicKnight,i like boba fett just like godzilla and batman and slimes(dragon quest) and more,2022-10-15,positive
UgzvmNJ_Uw0euTjmBo14AaABAg,Obi-Wan Kenobi | Official Trailer | Disney+,Dietrich Schneider,the show wa good but the ending absolutely ruined it for me vader should have won the final fight otherwise why do you even need luke undermines the entire original trilogy,2023-01-12,negative
UgwFIx8V3D_GrvvqRJl4AaABAg,Rogue One: A Star Wars Story Trailer (Official),Connor Mcleod,this and andor are the best thing to happen to star war in year,2022-12-14,positive
Ugzllda-m8Pku_V0mup4AaABAg,Andor | Official Trailer | Disney+,Vadim Semjonov,that's not star war it's just usual action film with effect sw can't be without jedi and jedi can't be without sw :),2023-01-23,positive
UgztGxTlRdVTpj9fOmZ4AaABAg,Star Wars: The Force Awakens Trailer (Official),Release DaKracken,can someone please please please tell me the name of that music please i can't find it anywhere,2023-03-18,positive
UgwBgaNz6NY6EU2Sdk14AaABAg,Star Wars Episode III: Revenge of the Sith - Trailer,Chris_Wizzudz,when people saw this movie on opening night in it wa the second time they'd seen the entire thing,2022-12-22,neutral
UgxzSh-JljHKnFFtlXJ4AaABAg,Andor | Official Trailer | Disney+,Vincent Valentine,not a joke beam saber do that too they start floating a person ha limited time with a beam saber,2023-01-11,negative
UgxwbutOQAWXf9qmkxh4AaABAg,The Book of Boba Fett | Official Trailer | Disney+,rick ferguson,i'm sorry but tem isn't that greatthe series only got good when the mandalorian appeared and brought his character from his serieseverything else wa low rate,2022-12-23,positive
UgwKus14A0asK-4XoPZ4AaABAg,Andor | Official Trailer | Disney+,World Wide.,this series is better than all other starwars seriesand the new movie a well to keep the feeling along with rougue one wa a fantastic feeling thank you to the original director to keep what i see is whatmr lucas wouldlike to see keep going mabey have director ben and susanna of andor and gareth of rogue one team up for a good one just a thought,2022-09-24,positive
Ugyn-kCPhxXfhcxGV094AaABAg,Andor | Official Trailer | Disney+,Todd Salisbury,this is a show that star war fan will love not for flash and sparkle but for the true stake the original trilogy gave u this is a series about what rebellion really cost against the true monolith of the empire if you liked rogue one but hated everything star war since come back for this one you won't regret it,2023-02-18,positive
Ugy2AYdlF5hoTFXJYKN4AaABAg,Star Wars: The Force Awakens Trailer (Official),Hella Coorinna,when rey looked back at her undefeated army of all-woman jedi master and whispered for canto bight horse and charged bravely at the all-white army of straight men from second order i cried truly what a war-ending life-saving movie,2023-04-11,positive
UgyzrHwp289-cVhUPx14AaABAg,Star Wars: The Rise of Skywalker | Final Trailer,Haleycarol2022,i still cant believe not a lot of people liked this movie this wa a great movie and other than the force awakens tbis wa my favorite especially with reylo i love every single second of it aure i can understand why some people dont like but it wa great for me and i also think rey deserved the skywalker name because she finally stopped palpatine and didnt become part of the dark side,2023-01-07,positive
UgxTUQkZ_8FYhVyDfXx4AaABAg,Andor | Official Trailer | Disney+,StYxXx,the sequel were so bad i almost lost all interest in star war but andorperfect :) this is what it should look like fire the people behind the sequel and let the one from andor and rogue one take the helm,2023-03-31,neutral
Ugxme4mGR1DzUbgyRqN4AaABAg,Star Wars Episode I: The Phantom Menace - Trailer,CheesyTV,very rare for a trailer in those day not to have a voiceover attached,2022-05-22,neutral
Ugwb05gRkqPxBZVoxBJ4AaABAg,Star Wars Episode I: The Phantom Menace - Trailer,Alan Mathias,the hater of the prequels pretend to be true star war fan but they aren't i love the phantom menace it's my favorite with revenge of the sith and return of the jedi,2022-12-10,negative
UgxzodoDDQr4amYzJ554AaABAg,Star Wars Eclipse – Official Cinematic Reveal Trailer,Mars One Genesis,high republic bleh sound like i am going to play in era just to be lectured about political correct thinking more,2023-04-17,positive
UgwgBJGb1vv00ruC4kt4AaABAg,Andor | Official Trailer | Disney+,Dillon Johnson,this could be part of the birth of a war fallout in the galaxy which started all nine of those film we are a fan of,2022-10-15,negative
UgwrcSb3AK1DTTdZcMl4AaABAg,Star Wars Episode I: The Phantom Menace - Trailer,USA-Roy-AL-LORDe-Prince-Orion-,optimus prime and i were shot down during the war on the moon,2022-05-17,negative
UgwqRJQMXSPfy6BVPPx4AaABAg,The Book of Boba Fett | Official Trailer | Disney+,batman,good series amazing show love story of boba astacka klones clone war,2022-07-09,positive
